lap,t_s,lat,lon,alt_m,speed_ms,g_lat,g_long,throttle,brake,tire_temp_C,ers_battery_MJ
2,148.24925892317194,34.848481,136.5211643,68.0,65.345,-0.8579,7.4542,1,0.0,83.12,3.058
2,148.25925892317196,34.8484935,136.5211733,68.0,65.275,-0.9403,5.6367,1,0.0,83.06,3.058
2,148.26925892317195,34.8484939,136.5211774,68.0,65.309,-0.9403,5.6367,1,0.0,83.06,3.058
2,148.27925892317194,34.848492,136.5211766,68.0,65.26,-0.9403,5.6367,1,0.0,83.06,3.058
2,148.28925892317193,34.8485055,136.5211887,68.0,65.762,-1.3573,5.4267,1,0.0,83.03,3.054
2,148.29925892317195,34.8485091,136.5211886,68.0,65.717,-1.3573,5.4267,1,0.0,83.03,3.054
2,148.30925892317194,34.8485146,136.5211957,68.0,65.7,-1.3573,5.4267,1,0.0,83.03,3.054
2,148.31925892317196,34.8485331,136.5212084,68.0,65.566,-0.3623,4.447,1,0.0,82.92,3.05
2,148.32925892317195,34.8485327,136.5212074,68.0,65.582,-0.3623,4.447,1,0.0,82.92,3.05
2,148.33925892317194,34.848532,136.5211991,68.0,65.564,-0.3623,4.447,1,0.0,82.92,3.05
2,148.34925892317193,34.8485483,136.5212156,68.0,66.039,-2.8087,3.1033,1,0.0,83.02,3.046
2,148.35925892317195,34.8485474,136.5212136,68.0,66.017,-2.8087,3.1033,1,0.0,83.02,3.046
2,148.36925892317194,34.8485432,136.5212115,68.0,66.02,-2.8087,3.1033,1,0.0,83.02,3.046
2,148.37925892317196,34.8485621,136.5212215,68.0,65.744,-2.9986,4.6903,1,0.0,83.13,3.042
2,148.38925892317195,34.8485585,136.5212261,68.0,65.668,-2.9986,4.6903,1,0.0,83.13,3.042
2,148.39925892317194,34.8485606,136.5212261,68.0,65.67,-2.9986,4.6903,1,0.0,83.13,3.042
2,148.40925892317193,34.8485766,136.5212338,68.0,66.09,-3.3419,6.4107,1,0.0,83.28,3.038
2,148.41925892317195,34.8485799,136.5212337,68.0,66.083,-3.3419,6.4107,1,0.0,83.28,3.038
2,148.42925892317194,34.8485806,136.5212319,68.0,66.023,-3.3419,6.4107,1,0.0,83.28,3.038
2,148.43925892317193,34.8485932,136.5212452,68.0,66.242,-3.5084,10.1991,1,0.0,83.43,3.034
2,148.44925892317195,34.8485946,136.5212446,68.0,66.228,-3.5084,10.1991,1,0.0,83.43,3.034
2,148.45925892317194,34.8485926,136.5212409,68.0,66.238,-3.5084,10.1991,1,0.0,83.43,3.034
2,148.46925892317194,34.8486047,136.5212535,68.0,66.451,-2.9821,9.503,1,0.0,83.54,3.03
2,148.47925892317193,34.8485999,136.5212542,68.0,66.48,-2.9821,9.503,1,0.0,83.54,3.03
2,148.48925892317195,34.8485994,136.5212516,68.0,66.505,-2.9821,9.503,1,0.0,83.54,3.03
2,148.49925892317194,34.8485955,136.5212473,68.0,66.467,-2.9821,9.503,1,0.0,83.54,3.03
2,148.50925892317196,34.8486144,136.5212611,68.0,67.059,-3.2665,7.7789,1,0.0,83.68,3.026
2,148.51925892317195,34.8486107,136.5212616,68.0,67.135,-3.2665,7.7789,1,0.0,83.68,3.026
2,148.52925892317194,34.8486102,136.5212622,68.0,67.145,-3.2665,7.7789,1,0.0,83.68,3.026
2,148.53925892317193,34.8486248,136.5212772,68.0,67.049,-2.3172,6.2388,1,0.0,83.73,3.022
2,148.54925892317195,34.8486256,136.5212728,68.0,67.073,-2.3172,6.2388,1,0.0,83.73,3.022
2,148.55925892317194,34.8486391,136.5212859,68.0,67.263,-2.9277,5.9336,1,0.0,83.84,3.018
2,148.56925892317196,34.8486421,136.5212889,68.0,67.257,-2.9277,5.9336,1,0.0,83.84,3.018
2,148.57925892317195,34.8486427,136.5212892,68.0,67.263,-2.9277,5.9336,1,0.0,83.84,3.018
2,148.58925892317194,34.8486582,136.5212975,68.0,67.602,-1.4396,8.3072,1,0.0,83.82,3.014
2,148.59925892317193,34.8486568,136.5212968,68.0,67.639,-1.4396,8.3072,1,0.0,83.82,3.014
2,148.60925892317195,34.8486583,136.5212967,68.0,67.576,-1.4396,8.3072,1,0.0,83.82,3.014
2,148.61925892317194,34.8486767,136.5213051,68.0,67.671,-1.1986,9.7173,1,0.0,83.78,3.01
2,148.62925892317196,34.8486826,136.5213076,68.0,67.686,-1.1986,9.7173,1,0.0,83.78,3.01
2,148.63925892317195,34.8486796,136.5213089,68.0,67.658,-1.1986,9.7173,1,0.0,83.78,3.01
2,148.64925892317194,34.8486942,136.5213197,68.0,68.054,-0.1365,9.0828,1,0.0,83.65,3.006
2,148.65925892317193,34.8486894,136.5213236,68.0,68.117,-0.1365,9.0828,1,0.0,83.65,3.006
2,148.66925892317195,34.848691,136.521323,68.0,68.122,-0.1365,9.0828,1,0.0,83.65,3.006
2,148.67925892317194,34.8487033,136.5213393,68.0,68.401,-0.5139,9.4927,1,0.0,83.55,3.002
2,148.68925892317193,34.8487041,136.521339,68.0,68.419,-0.5139,9.4927,1,0.0,83.55,3.002
2,148.69925892317195,34.848707,136.5213368,68.0,68.445,-0.5139,9.4927,1,0.0,83.55,3.002
2,148.70925892317194,34.8487213,136.5213462,68.0,68.345,-0.6308,10.9436,1,0.0,83.46,2.998
2,148.71925892317194,34.8487191,136.5213472,68.0,68.34,-0.6308,10.9436,1,0.0,83.46,2.998
2,148.72925892317193,34.8487223,136.521345,68.0,68.372,-0.6308,10.9436,1,0.0,83.46,2.998
2,148.73925892317195,34.8487391,136.5213574,68.0,68.972,-0.1882,10.7009,1,0.0,83.34,2.994
2,148.74925892317194,34.8487363,136.5213571,68.0,68.98,-0.1882,10.7009,1,0.0,83.34,2.994
2,148.75925892317196,34.8487366,136.5213568,68.0,69.02,-0.1882,10.7009,1,0.0,83.34,2.994
2,148.76925892317195,34.84875,136.5213689,68.0,69.388,-0.2072,5.8012,1,0.0,83.22,2.99
2,148.77925892317194,34.8487526,136.5213724,68.0,69.372,-0.2072,5.8012,1,0.0,83.22,2.99
2,148.78925892317193,34.8487527,136.5213714,68.0,69.404,-0.2072,5.8012,1,0.0,83.22,2.99
2,148.79925892317195,34.8487714,136.5213839,68.0,69.312,0.2056,-0.0144,0,0.0,83.1,2.986
2,148.80925892317194,34.8487689,136.5213856,68.0,69.379,0.2056,-0.0144,0,0.0,83.1,2.986
2,148.81925892317196,34.8487692,136.5213825,68.0,69.434,0.2056,-0.0144,0,0.0,83.1,2.986
2,148.82925892317195,34.8487843,136.5213958,68.0,69.284,-0.1615,1.1159,1,0.0,82.97,2.982
2,148.83925892317194,34.8487847,136.5213984,68.0,69.253,-0.1615,1.1159,1,0.0,82.97,2.982
2,148.84925892317193,34.8487832,136.5214012,68.0,69.253,-0.1615,1.1159,1,0.0,82.97,2.982
2,148.85925892317195,34.8487936,136.521409,68.0,69.245,-0.659,1.0133,1,0.0,82.89,2.978
2,148.86925892317194,34.8487955,136.5214063,68.0,69.203,-0.659,1.0133,1,0.0,82.89,2.978
2,148.87925892317196,34.8487959,136.5214066,68.0,69.203,-0.659,1.0133,1,0.0,82.89,2.978
2,148.88925892317195,34.8488098,136.5214178,68.0,69.547,-0.2352,-2.8248,0,0.074,82.78,2.974
2,148.89925892317194,34.848809,136.5214182,68.0,69.526,-0.2352,-2.8248,0,0.074,82.78,2.974
2,148.90925892317193,34.8488068,136.5214176,68.0,69.527,-0.2352,-2.8248,0,0.074,82.78,2.974
2,148.91925892317195,34.8488187,136.5214297,68.0,68.993,-0.3587,-5.8834,0,0.155,82.67,2.97
2,148.92925892317194,34.8488221,136.521423,68.0,69.002,-0.3587,-5.8834,0,0.155,82.67,2.97
2,148.93925892317193,34.8488395,136.5214371,68.0,68.964,0.383,-6.1219,0,0.161,82.57,2.966
2,148.94925892317195,34.848837,136.5214418,68.0,68.914,0.383,-6.1219,0,0.161,82.57,2.966
2,148.95925892317194,34.8488434,136.5214405,68.0,68.948,0.383,-6.1219,0,0.161,82.57,2.966
2,148.96925892317194,34.8488566,136.5214523,68.0,68.898,-0.6,-4.7514,0,0.125,82.49,2.962
2,148.97925892317193,34.8488586,136.5214572,68.0,68.907,-0.6,-4.7514,0,0.125,82.49,2.962
2,148.98925892317195,34.8488587,136.5214571,68.0,68.887,-0.6,-4.7514,0,0.125,82.49,2.962
2,148.99925892317194,34.8488716,136.5214686,68.0,68.654,-1.7236,-3.5388,0,0.093,82.5,2.958
2,149.00925892317196,34.8488728,136.5214733,68.0,68.648,-1.7236,-3.5388,0,0.093,82.5,2.958
2,149.01925892317195,34.8488726,136.5214782,68.0,68.661,-1.7236,-3.5388,0,0.093,82.5,2.958
2,149.02925892317194,34.848887,136.5214852,68.0,68.542,-1.0437,0.0081,0,0.0,82.46,2.954
2,149.03925892317193,34.8488904,136.5214833,68.0,68.474,-1.0437,0.0081,0,0.0,82.46,2.954
2,149.04925892317195,34.8488919,136.5214851,68.0,68.458,-1.0437,0.0081,0,0.0,82.46,2.954
2,149.05925892317194,34.8489092,136.5214964,68.0,68.774,-1.0721,3.2369,1,0.0,82.42,2.95
2,149.06925892317196,34.8489084,136.5214975,68.0,68.734,-1.0721,3.2369,1,0.0,82.42,2.95
2,149.07925892317195,34.8489091,136.5214893,68.0,68.718,-1.0721,3.2369,1,0.0,82.42,2.95
2,149.08925892317194,34.8489245,136.5214946,68.0,68.822,0.3115,1.4009,1,0.0,82.31,2.946
2,149.09925892317193,34.8489255,136.5214999,68.0,68.77,0.3115,1.4009,1,0.0,82.31,2.946
2,149.10925892317195,34.848923,136.5215018,68.0,68.744,0.3115,1.4009,1,0.0,82.31,2.946
2,149.11925892317194,34.8489334,136.5215129,68.0,68.81,-1.0569,-1.0564,0,0.028,82.27,2.942
2,149.12925892317196,34.8489369,136.5215091,68.0,68.832,-1.0569,-1.0564,0,0.028,82.27,2.942
2,149.13925892317195,34.848937,136.5215079,68.0,68.8,-1.0569,-1.0564,0,0.028,82.27,2.942
2,149.14925892317194,34.8489544,136.5215202,68.0,68.64,-2.3589,-2.6095,0,0.069,82.35,2.938
2,149.15925892317193,34.8489528,136.5215163,68.0,68.629,-2.3589,-2.6095,0,0.069,82.35,2.938
2,149.16925892317195,34.8489525,136.5215147,68.0,68.606,-2.3589,-2.6095,0,0.069,82.35,2.938
2,149.17925892317194,34.8489719,136.5215264,68.0,68.775,-1.3517,1.0934,1,0.0,82.33,2.938
2,149.18925892317193,34.8489726,136.5215284,68.0,68.81,-1.3517,1.0934,1,0.0,82.33,2.938
2,149.19925892317195,34.8489773,136.5215271,68.0,68.763,-1.3517,1.0934,1,0.0,82.33,2.938
2,149.20925892317194,34.8489944,136.5215409,68.0,68.467,-1.3232,10.9976,1,0.0,82.32,2.934
2,149.21925892317194,34.848992,136.5215435,68.0,68.49,-1.3232,10.9976,1,0.0,82.32,2.934
2,149.22925892317193,34.8489924,136.5215383,68.0,68.467,-1.3232,10.9976,1,0.0,82.32,2.934
2,149.23925892317195,34.8490116,136.5215526,68.0,69.193,0.2545,16.9818,1,0.0,82.21,2.93
2,149.24925892317194,34.8490111,136.5215555,68.0,69.235,0.2545,16.9818,1,0.0,82.21,2.93
2,149.25925892317196,34.8490267,136.5215665,68.0,70.094,-1.3312,13.4108,1,0.0,82.19,2.926
2,149.26925892317195,34.8490289,136.5215656,68.0,70.097,-1.3312,13.4108,1,0.0,82.19,2.926
2,149.27925892317194,34.8490225,136.5215673,68.0,70.07,-1.3312,13.4108,1,0.0,82.19,2.926
2,149.28925892317193,34.8490392,136.5215797,68.0,70.083,-2.7154,6.0067,1,0.0,82.3,2.922
2,149.29925892317195,34.8490416,136.5215783,68.0,70.051,-2.7154,6.0067,1,0.0,82.3,2.922
2,149.30925892317194,34.849039,136.5215821,68.0,70.02,-2.7154,6.0067,1,0.0,82.3,2.922
2,149.31925892317196,34.8490567,136.5215853,68.0,69.825,-1.4696,6.35,1,0.0,82.29,2.922
2,149.32925892317195,34.8490559,136.5215832,68.0,69.913,-1.4696,6.35,1,0.0,82.29,2.922
2,149.33925892317194,34.8490514,136.5215844,68.0,69.895,-1.4696,6.35,1,0.0,82.29,2.922
2,149.34925892317193,34.8490681,136.521596,68.0,70.388,-1.4666,14.8669,1,0.0,82.29,2.918
2,149.35925892317195,34.8490676,136.5215977,68.0,70.37,-1.4666,14.8669,1,0.0,82.29,2.918
2,149.36925892317194,34.8490671,136.5215936,68.0,70.358,-1.4666,14.8669,1,0.0,82.29,2.918
2,149.37925892317196,34.8490843,136.5216026,68.0,70.69,0.1305,23.7986,1,0.0,82.17,2.914
2,149.38925892317195,34.8490817,136.5216059,68.0,70.705,0.1305,23.7986,1,0.0,82.17,2.914
2,149.39925892317194,34.8490833,136.5216016,68.0,70.721,0.1305,23.7986,1,0.0,82.17,2.914
2,149.40925892317193,34.8490947,136.5216134,68.0,71.671,-1.5284,20.4786,1,0.0,82.17,2.91
2,149.41925892317195,34.8490981,136.5216122,68.0,71.697,-1.5284,20.4786,1,0.0,82.17,2.91
2,149.42925892317194,34.8491002,136.5216136,68.0,71.727,-1.5284,20.4786,1,0.0,82.17,2.91
2,149.43925892317193,34.8491181,136.5216279,68.0,72.756,-1.1744,12.9124,1,0.0,82.13,2.906
2,149.44925892317195,34.8491182,136.5216283,68.0,72.762,-1.1744,12.9124,1,0.0,82.13,2.906
2,149.45925892317194,34.8491318,136.5216387,68.0,72.06,-1.5478,6.0783,1,0.0,82.13,2.902
2,149.46925892317194,34.8491294,136.521639,68.0,72.055,-1.5478,6.0783,1,0.0,82.13,2.902
2,149.47925892317193,34.8491271,136.5216387,68.0,71.955,-1.5478,6.0783,1,0.0,82.13,2.902
2,149.48925892317195,34.8491405,136.5216525,68.0,72.468,-3.2003,6.4804,1,0.0,82.26,2.898
2,149.49925892317194,34.8491387,136.5216566,68.0,72.405,-3.2003,6.4804,1,0.0,82.26,2.898
2,149.50925892317196,34.8491394,136.5216531,68.0,72.484,-3.2003,6.4804,1,0.0,82.26,2.898
2,149.51925892317195,34.849153,136.5216653,68.0,72.522,-1.7851,11.2299,1,0.0,82.28,2.898
2,149.52925892317194,34.8491517,136.5216627,68.0,72.606,-1.7851,11.2299,1,0.0,82.28,2.898
2,149.53925892317193,34.8491511,136.5216683,68.0,72.651,-1.7851,11.2299,1,0.0,82.28,2.898
2,149.54925892317195,34.849162,136.5216824,68.0,73.017,-1.405,12.3489,1,0.0,82.27,2.894
2,149.55925892317194,34.8491617,136.5216786,68.0,73.017,-1.405,12.3489,1,0.0,82.27,2.894
2,149.56925892317196,34.8491768,136.5216934,68.0,73.392,1.3026,15.2959,1,0.0,82.24,2.89
2,149.57925892317195,34.8491751,136.5216895,68.0,73.338,1.3026,15.2959,1,0.0,82.24,2.89
2,149.58925892317194,34.8491729,136.5216883,68.0,73.353,1.3026,15.2959,1,0.0,82.24,2.89
2,149.59925892317193,34.8491874,136.5217041,68.0,73.757,-1.1323,13.0472,1,0.0,82.2,2.886
2,149.60925892317195,34.8491855,136.5217082,68.0,73.734,-1.1323,13.0472,1,0.0,82.2,2.886
2,149.61925892317194,34.8491893,136.5217111,68.0,73.788,-1.1323,13.0472,1,0.0,82.2,2.886
2,149.62925892317196,34.8492002,136.5217267,68.0,74.271,-2.7926,5.9956,1,0.0,82.3,2.882
2,149.63925892317195,34.8492008,136.521728,68.0,74.202,-2.7926,5.9956,1,0.0,82.3,2.882
2,149.64925892317194,34.8492024,136.5217299,68.0,74.228,-2.7926,5.9956,1,0.0,82.3,2.882
2,149.65925892317193,34.849214,136.5217492,68.0,74.142,-1.7514,2.5643,1,0.0,82.31,2.882
2,149.66925892317195,34.8492127,136.5217464,68.0,74.199,-1.7514,2.5643,1,0.0,82.31,2.882
2,149.67925892317194,34.8492228,136.5217662,68.0,74.003,-0.6791,2.311,1,0.0,82.24,2.878
2,149.68925892317193,34.8492254,136.521762,68.0,74.034,-0.6791,2.311,1,0.0,82.24,2.878
2,149.69925892317195,34.84923,136.5217645,68.0,74.018,-0.6791,2.311,1,0.0,82.24,2.878
2,149.70925892317194,34.8492453,136.5217794,68.0,74.621,2.7059,8.0225,1,0.0,82.32,2.874
2,149.71925892317194,34.8492479,136.5217768,68.0,74.545,2.7059,8.0225,1,0.0,82.32,2.874
2,149.72925892317193,34.8492445,136.5217756,68.0,74.578,2.7059,8.0225,1,0.0,82.32,2.874
2,149.73925892317195,34.8492549,136.5217888,68.0,74.385,-0.4403,9.8993,1,0.0,82.23,2.87
2,149.74925892317194,34.849258,136.5217899,68.0,74.377,-0.4403,9.8993,1,0.0,82.23,2.87
2,149.75925892317196,34.8492712,136.5218109,68.0,75.154,-2.364,6.3695,1,0.0,82.29,2.866
2,149.76925892317195,34.8492723,136.5218046,68.0,75.209,-2.364,6.3695,1,0.0,82.29,2.866
2,149.77925892317194,34.8492734,136.5218043,68.0,75.174,-2.364,6.3695,1,0.0,82.29,2.866
2,149.78925892317193,34.8492837,136.5218178,68.0,74.961,-2.024,2.7202,1,0.0,82.32,2.866
2,149.79925892317195,34.8492869,136.5218207,68.0,74.948,-2.024,2.7202,1,0.0,82.32,2.866
2,149.80925892317194,34.8492843,136.5218247,68.0,75.012,-2.024,2.7202,1,0.0,82.32,2.866
2,149.81925892317196,34.8492886,136.5218429,68.0,74.957,-0.3668,-3.7923,0,0.1,82.23,2.862
2,149.82925892317195,34.8492901,136.5218408,68.0,74.941,-0.3668,-3.7923,0,0.1,82.23,2.862
2,149.83925892317194,34.8493001,136.5218536,68.0,74.953,3.3202,-8.0432,0,0.212,82.36,2.858
2,149.84925892317193,34.8492969,136.5218594,68.0,74.965,3.3202,-8.0432,0,0.212,82.36,2.858
2,149.85925892317195,34.8492989,136.5218629,68.0,74.913,3.3202,-8.0432,0,0.212,82.36,2.858
2,149.86925892317194,34.8493019,136.5218763,68.0,74.464,0.0168,-7.8565,0,0.207,82.24,2.854
2,149.87925892317196,34.8493031,136.5218782,68.0,74.512,0.0168,-7.8565,0,0.207,82.24,2.854
2,149.88925892317195,34.8493023,136.5218751,68.0,74.586,0.0168,-7.8565,0,0.207,82.24,2.854
2,149.89925892317194,34.8493134,136.5218943,68.0,74.166,0.0351,-5.413,0,0.142,82.12,2.85
2,149.90925892317193,34.8493143,136.5218913,68.0,74.155,0.0351,-5.413,0,0.142,82.12,2.85
2,149.91925892317195,34.849326,136.5219053,68.0,74.693,-1.7494,3.7425,1,0.0,82.13,2.846
2,149.92925892317194,34.8493231,136.5219063,68.0,74.704,-1.7494,3.7425,1,0.0,82.13,2.846
2,149.93925892317193,34.8493191,136.5219125,68.0,74.694,-1.7494,3.7425,1,0.0,82.13,2.846
2,149.94925892317195,34.8493246,136.5219308,68.0,74.184,-1.3978,10.8349,1,0.0,82.12,2.842
2,149.95925892317194,34.8493263,136.5219339,68.0,74.208,-1.3978,10.8349,1,0.0,82.12,2.842
2,149.96925892317194,34.8493266,136.5219371,68.0,74.172,-1.3978,10.8349,1,0.0,82.12,2.842
2,149.97925892317193,34.8493384,136.5219585,68.0,75.246,1.8832,9.8709,1,0.0,82.15,2.838
2,149.98925892317195,34.8493394,136.5219638,68.0,75.256,1.8832,9.8709,1,0.0,82.15,2.838
2,149.99925892317194,34.8493412,136.5219864,68.0,75.364,0.7435,6.438,1,0.0,82.08,2.838
2,150.00925892317196,34.8493422,136.5219904,68.0,75.299,0.7435,6.438,1,0.0,82.08,2.838
2,150.01925892317195,34.8493425,136.521986,68.0,75.29,0.7435,6.438,1,0.0,82.08,2.838
2,150.02925892317194,34.8493495,136.5220087,68.0,74.984,2.2837,-4.1025,0,0.108,82.14,2.834
2,150.03925892317193,34.849347,136.5220119,68.0,74.982,2.2837,-4.1025,0,0.108,82.14,2.834
2,150.04925892317195,34.8493454,136.5220085,68.0,74.925,2.2837,-4.1025,0,0.108,82.14,2.834
2,150.05925892317194,34.8493532,136.5220184,68.0,75.259,-0.7904,-7.779,0,0.205,82.08,2.83
2,150.06925892317196,34.8493563,136.522015,68.0,75.259,-0.7904,-7.779,0,0.205,82.08,2.83
2,150.07925892317195,34.8493582,136.5220351,68.0,74.463,0.3617,-7.308,0,0.192,81.99,2.826
2,150.08925892317194,34.8493592,136.5220372,68.0,74.442,0.3617,-7.308,0,0.192,81.99,2.826
2,150.09925892317193,34.8493589,136.522036,68.0,74.512,0.3617,-7.308,0,0.192,81.99,2.826
2,150.10925892317195,34.8493647,136.5220576,68.0,74.523,1.0509,-5.6676,0,0.149,81.95,2.822
2,150.11925892317194,34.8493669,136.5220564,68.0,74.53,1.0509,-5.6676,0,0.149,81.95,2.822
2,150.12925892317196,34.8493666,136.5220566,68.0,74.579,1.0509,-5.6676,0,0.149,81.95,2.822
2,150.13925892317195,34.8493659,136.5220784,68.0,74.626,1.5825,-3.3447,0,0.088,81.96,2.818
2,150.14925892317194,34.8493644,136.5220771,68.0,74.604,1.5825,-3.3447,0,0.088,81.96,2.818
2,150.15925892317193,34.8493644,136.5221021,68.0,74.291,4.2513,0.1635,0,0.0,82.19,2.814
2,150.16925892317195,34.8493627,136.5221062,68.0,74.282,4.2513,0.1635,0,0.0,82.19,2.814
2,150.17925892317194,34.8493622,136.522103,68.0,74.219,4.2513,0.1635,0,0.0,82.19,2.814
2,150.18925892317193,34.8493657,136.5221256,68.0,74.136,1.9578,7.7131,1,0.0,82.23,2.814
2,150.19925892317195,34.8493665,136.5221219,68.0,74.171,1.9578,7.7131,1,0.0,82.23,2.814
2,150.20925892317194,34.8493642,136.5221176,68.0,74.2,1.9578,7.7131,1,0.0,82.23,2.814
2,150.21925892317194,34.8493625,136.5221432,68.0,74.95,1.5912,13.3945,1,0.0,82.24,2.81
2,150.22925892317193,34.849362,136.5221493,68.0,75.026,1.5912,13.3945,1,0.0,82.24,2.81
2,150.23925892317195,34.8493606,136.5221484,68.0,75.028,1.5912,13.3945,1,0.0,82.24,2.81
2,150.24925892317194,34.8493618,136.5221756,68.0,75.204,-0.2702,10.1251,1,0.0,82.14,2.806
2,150.25925892317196,34.8493644,136.5221734,68.0,75.172,-0.2702,10.1251,1,0.0,82.14,2.806
2,150.26925892317195,34.8493649,136.5221941,68.0,75.439,1.9873,0.898,1,0.0,82.18,2.802
2,150.27925892317194,34.8493642,136.5221986,68.0,75.378,1.9873,0.898,1,0.0,82.18,2.802
2,150.28925892317193,34.8493626,136.5221955,68.0,75.457,1.9873,0.898,1,0.0,82.18,2.802
2,150.29925892317195,34.8493627,136.52222,68.0,75.288,4.2833,-4.1291,0,0.109,82.41,2.798
2,150.30925892317194,34.8493631,136.5222186,68.0,75.311,4.2833,-4.1291,0,0.109,82.41,2.798
2,150.31925892317196,34.8493648,136.5222162,68.0,75.344,4.2833,-4.1291,0,0.109,82.41,2.798
2,150.32925892317195,34.8493599,136.5222357,68.0,75.055,2.1433,-9.4207,0,0.248,82.47,2.798
2,150.33925892317194,34.8493588,136.5222298,68.0,75.037,2.1433,-9.4207,0,0.248,82.47,2.798
2,150.34925892317193,34.8493605,136.5222554,68.0,75.115,2.0681,-12.4373,0,0.327,82.52,2.794
2,150.35925892317195,34.8493572,136.5222563,68.0,75.063,2.0681,-12.4373,0,0.327,82.52,2.794
2,150.36925892317194,34.8493591,136.522256,68.0,75.08,2.0681,-12.4373,0,0.327,82.52,2.794
2,150.37925892317196,34.8493596,136.522276,68.0,74.312,0.0821,-13.8306,0,0.364,82.4,2.79
2,150.38925892317195,34.8493585,136.5222772,68.0,74.363,0.0821,-13.8306,0,0.364,82.4,2.79
2,150.39925892317194,34.8493591,136.5222799,68.0,74.402,0.0821,-13.8306,0,0.364,82.4,2.79
2,150.40925892317193,34.8493495,136.5223,68.0,74.188,2.4031,-14.689,0,0.387,82.49,2.786
2,150.41925892317195,34.8493495,136.5223026,68.0,74.146,2.4031,-14.689,0,0.387,82.49,2.786
2,150.42925892317194,34.8493485,136.5223247,68.0,73.763,4.212,-9.0964,0,0.239,82.73,2.782
2,150.43925892317193,34.8493484,136.5223242,68.0,73.665,4.212,-9.0964,0,0.239,82.73,2.782
2,150.44925892317195,34.8493482,136.5223264,68.0,73.598,4.212,-9.0964,0,0.239,82.73,2.782
2,150.45925892317194,34.849346,136.5223451,68.0,73.06,2.3549,-2.0417,0,0.054,82.82,2.782
2,150.46925892317194,34.8493472,136.5223414,68.0,73.104,2.3549,-2.0417,0,0.054,82.82,2.782
2,150.47925892317193,34.849348,136.5223414,68.0,73.234,2.3549,-2.0417,0,0.054,82.82,2.782
2,150.48925892317195,34.8493395,136.5223624,68.0,73.821,2.56,4.0428,1,0.0,82.92,2.778
2,150.49925892317194,34.8493334,136.5223619,68.0,73.867,2.56,4.0428,1,0.0,82.92,2.778
2,150.50925892317196,34.8493291,136.5223862,68.0,73.992,0.5432,7.3808,1,0.0,82.84,2.774
2,150.51925892317195,34.849329,136.5223874,68.0,73.951,0.5432,7.3808,1,0.0,82.84,2.774
2,150.52925892317194,34.8493306,136.5223868,68.0,73.863,0.5432,7.3808,1,0.0,82.84,2.774
2,150.53925892317193,34.8493243,136.5224069,68.0,73.812,2.6845,3.7413,1,0.0,82.96,2.77
2,150.54925892317195,34.8493242,136.5224069,68.0,73.722,2.6845,3.7413,1,0.0,82.96,2.77
2,150.55925892317194,34.849324,136.5224081,68.0,73.788,2.6845,3.7413,1,0.0,82.96,2.77
2,150.56925892317196,34.8493157,136.5224287,68.0,74.239,2.4482,-1.5753,0,0.041,83.05,2.766
2,150.57925892317195,34.8493116,136.5224279,68.0,74.248,2.4482,-1.5753,0,0.041,83.05,2.766
2,150.58925892317194,34.8493034,136.5224443,68.0,73.67,2.6869,-2.1095,0,0.056,83.16,2.762
2,150.59925892317193,34.8493016,136.5224425,68.0,73.784,2.6869,-2.1095,0,0.056,83.16,2.762
2,150.60925892317195,34.8493023,136.5224436,68.0,73.759,2.6869,-2.1095,0,0.056,83.16,2.762
2,150.61925892317194,34.8492926,136.5224646,68.0,73.453,4.325,8.4252,1,0.0,83.42,2.758
2,150.62925892317196,34.8492925,136.5224607,68.0,73.498,4.325,8.4252,1,0.0,83.42,2.758
2,150.63925892317195,34.8492979,136.5224597,68.0,73.603,4.325,8.4252,1,0.0,83.42,2.758
2,150.64925892317194,34.8492918,136.5224783,68.0,74.211,2.3239,22.5171,1,0.0,83.5,2.758
2,150.65925892317193,34.8492924,136.5224828,68.0,74.125,2.3239,22.5171,1,0.0,83.5,2.758
2,150.66925892317195,34.8492929,136.5224839,68.0,74.152,2.3239,22.5171,1,0.0,83.5,2.758
2,150.67925892317194,34.8492868,136.5225055,68.0,75.236,2.2629,25.3456,1,0.0,83.57,2.754
2,150.68925892317193,34.8492859,136.5225054,68.0,75.181,2.2629,25.3456,1,0.0,83.57,2.754
2,150.69925892317195,34.8492792,136.5225241,68.0,75.672,0.2711,16.3955,1,0.0,83.47,2.75
2,150.70925892317194,34.8492784,136.5225232,68.0,75.707,0.2711,16.3955,1,0.0,83.47,2.75
2,150.71925892317194,34.8492755,136.5225249,68.0,75.711,0.2711,16.3955,1,0.0,83.47,2.75
2,150.72925892317193,34.8492721,136.5225447,68.0,76.007,2.1162,6.0751,1,0.0,83.53,2.746
2,150.73925892317195,34.8492706,136.5225463,68.0,76.04,2.1162,6.0751,1,0.0,83.53,2.746
2,150.74925892317194,34.8492747,136.5225468,68.0,76.032,2.1162,6.0751,1,0.0,83.53,2.746
2,150.75925892317196,34.8492659,136.5225678,68.0,76.043,3.2206,2.3653,1,0.0,83.68,2.742
2,150.76925892317195,34.8492631,136.5225687,68.0,76.052,3.2206,2.3653,1,0.0,83.68,2.742
2,150.77925892317194,34.8492612,136.5225873,68.0,75.975,1.7399,6.5853,1,0.0,83.7,2.742
2,150.78925892317193,34.8492579,136.5225864,68.0,75.989,1.7399,6.5853,1,0.0,83.7,2.742
